id,Street,Housenumber,Box,Floor,City,Postalcode,Property type,Region,District,Subtype,Price,Type of sale,Construction year,Bedroom Count,Habitable surface,Kitchen type,Furnished,Fireplace,Terrace,Garden,Garden surface,Facades,SwimmingPool,Condition,EPC score,Latitude,Longitude
10681697,Rue Colompré,108,0,0.0,Liege,4020,RESIDENTIAL,WALLONIE,Liège,HOUSE,149000.0,residential_sale,1899.0,4.0,137.0,INSTALLED,True,False,True,0,110.0,2.0,False,GOOD,F,50.6402372,5.599121
10676490,drève du parc,45,0,1.0,Bruxelles,1000,URBAN,BRUSSELS,Brussels,APARTMENT,330000.0,residential_sale,2025.0,2.0,91.0,USA_INSTALLED,0,False,True,0,0.0,4.0,False,AS_NEW,A,50.8665959,4.3449
10675312,Boulevard du Triomphe,201,B42,4.0,Auderghem,1160,URBAN,BRUSSELS,Brussels,FLAT_STUDIO,255500.0,residential_sale,2022.0,0.0,46.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,0.0,False,AS_NEW,A,50.8163956,4.3989398
10681830,Rue du Vieux Chemin,37, 11,1.0,Embourg,4053,0,WALLONIE,Liège,APARTMENT,399000.0,residential_sale,2010.0,3.0,145.0,INSTALLED,0,True,True,0,0.0,3.0,0,GOOD,B,50.5985712,5.6188773
10681832,Rue du Vieux Chemin,37, 11,1.0,Embourg,4053,0,WALLONIE,Liège,PENTHOUSE,399000.0,residential_sale,2010.0,3.0,145.0,INSTALLED,0,True,True,0,0.0,3.0,0,GOOD,B,50.5985712,5.6188773
10676489,drève du parc,45,0,1.0,Bruxelles,1000,URBAN,BRUSSELS,Brussels,APARTMENT,279000.0,residential_sale,2025.0,1.0,74.0,USA_INSTALLED,0,False,True,0,0.0,4.0,False,AS_NEW,A,50.8665959,4.3449
10681459,Drapstraat,22,0,0.0,Nazareth,9810,0,FLANDERS,Gent,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.95972,3.6011273
10676495,Parkdreef,45,0,4.0,Bruxelles,1000,ISOLATED,BRUSSELS,Brussels,APARTMENT,361000.0,residential_sale,2025.0,2.0,92.0,HYPER_EQUIPPED,0,False,True,0,0.0,4.0,False,AS_NEW,A,50.8665959,4.3449
10681361,Rue de Genève,7,0,6.0,Evere,1140,0,BRUSSELS,Brussels,PENTHOUSE,370000.0,residential_sale,2013.0,2.0,100.0,USA_HYPER_EQUIPPED,True,False,True,0,0.0,2.0,0,AS_NEW,B,50.8639409,4.4034631
10681258,Avenue de l'Aulne,95,0,7.0,Uccle,1180,ISOLATED,BRUSSELS,Brussels,APARTMENT,380000.0,residential_sale,1965.0,3.0,108.0,INSTALLED,False,False,True,0,0.0,3.0,False,TO_BE_DONE_UP,C,50.8018713,4.3306286
10676509,Parkdreef,45,0,1.0,Bruxelles,1000,COUNTRY,BRUSSELS,Brussels,APARTMENT,325000.0,residential_sale,2025.0,2.0,92.0,HYPER_EQUIPPED,0,False,0,0,0.0,4.0,False,AS_NEW,A,50.8665959,4.3449
10678924,Biesakker,"1,2.2",0,2.0,Wichelen Serskamp,9260,URBAN,FLANDERS,Dendermonde,APARTMENT,195000.0,residential_sale,2004.0,2.0,91.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,3.0,False,AS_NEW,B,50.9924477,3.9258959
10676494,Parkdreef,45,0,4.0,Bruxelles,1000,ISOLATED,BRUSSELS,Brussels,PENTHOUSE,326000.0,residential_sale,2025.0,2.0,81.0,USA_INSTALLED,False,False,True,0,0.0,3.0,False,AS_NEW,A,50.8665959,4.3449
10681466,Jules de Saint-Genoisstraat,81-81A,0,0.0,Gent Gentbrugge,9050,0,FLANDERS,Gent,HOUSE_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,A,51.029384,3.7586157
10680063,Rue de l'Oseraie,38,0,0.0,ROTHEUX-RIMIÈRE,4120,0,WALLONIE,Liège,BUNGALOW,319000.0,residential_sale,1979.0,2.0,104.0,INSTALLED,0,True,True,True,543.0,3.0,0,JUST_RENOVATED,C,50.5296416,5.4476278
10676497,Parkdreef,45,0,1.0,Bruxelles,1000,ISOLATED,BRUSSELS,Brussels,APARTMENT,340000.0,residential_sale,2025.0,1.0,80.0,HYPER_EQUIPPED,0,False,True,0,0.0,4.0,False,AS_NEW,A,50.8665959,4.3449
10676493,Parkdreef,45,0,4.0,Bruxelles,1000,ISOLATED,BRUSSELS,Brussels,APARTMENT,308000.0,residential_sale,2025.0,2.0,82.0,USA_INSTALLED,False,False,True,0,0.0,3.0,False,AS_NEW,A,50.8665959,4.3449
10679325,Rue du Brouck,61,0,0.0,Vise,4600,ISOLATED,WALLONIE,Liège,HOUSE,229000.0,residential_sale,1850.0,3.0,145.0,INSTALLED,False,False,True,0,184.0,3.0,False,GOOD,C,50.7564822,5.6621441
10678728,Rue de Bastogne,96,0,0.0,HARZÉ,4920,0,WALLONIE,Liège,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.4324157,5.6662875
10676492,Drève du parc,45,0,5.0,Bruxelles,1000,ISOLATED,BRUSSELS,Brussels,APARTMENT,360000.0,residential_sale,2025.0,2.0,99.0,USA_INSTALLED,False,False,True,0,0.0,4.0,False,AS_NEW,A,50.8665959,4.3449
10680773,Rijvisschestraat,126,0,0.0,Gent,9000,0,FLANDERS,Gent,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,51.018274,3.6916195
10678734,Rue Chaussée,126,0,0.0,Awans,4340,0,WALLONIE,Liège,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.6882014,5.4510698
10680254,Chemin de Soeret,5,0,0.0,La Roche-en-Ardenne,6980,COUNTRY,WALLONIE,Marche-en-Famenne,VILLA,398000.0,residential_sale,1991.0,3.0,170.0,HYPER_EQUIPPED,False,False,True,True,1193.0,4.0,False,GOOD,D,50.1760517,5.5812122
10679009,Brouwketelstraat,13,0,0.0,Geraardsbergen Moerbeke,9500,0,FLANDERS,Aalst,HOUSE_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.752437,3.9179326
10684113,Quartier du Bois de Mai,.,.,0.0,Braine-l'Alleud,1420,RESIDENTIAL,WALLONIE,Nivelles,VILLA,2295000.0,residential_sale,1972.0,4.0,485.0,HYPER_EQUIPPED,True,True,True,True,4189.0,4.0,True,JUST_RENOVATED,C,50.6061726,4.4494002
10684108,Rue de Sesselich,21,0,0.0,WOLKRANGE,6780,0,WALLONIE,Arlon,HOUSE,260000.0,residential_sale,1961.0,3.0,154.0,0,0,True,True,True,210.0,3.0,0,TO_BE_DONE_UP,D,49.6335374,5.7974983
10684090,rue Bourgmestre Aimé Meunier,154,0,0.0,Trooz Nessonvaux,4870,ISOLATED,WALLONIE,Liège,HOUSE,125000.0,residential_sale,1948.0,5.0,200.0,NOT_INSTALLED,False,False,True,0,99.0,2.0,False,TO_RENOVATE,F,50.5734077,5.737782
10684097,0,0,0,0.0,Poppel,2382,0,FLANDERS,Turnhout,CHALET,285000.0,residential_sale,0.0,3.0,116.0,INSTALLED,0,False,True,0,720.0,4.0,0,GOOD,C,0.0,0.0
10684091,Barnkrachtstraat,13,0,0.0,Antwerp,2170,URBAN,FLANDERS,Antwerp,HOUSE,315000.0,residential_sale,1970.0,4.0,150.0,INSTALLED,0,False,0,True,135.0,2.0,0,0,D,51.2443305,4.4465389
10684099,Quartier Bois de mai,.,.,0.0,Lillois-Witterzée,1428,RESIDENTIAL,WALLONIE,Nivelles,VILLA,2295000.0,residential_sale,1972.0,4.0,485.0,HYPER_EQUIPPED,True,True,True,True,4189.0,4.0,True,JUST_RENOVATED,C,50.64567,4.36712
10684095,0,0,0,0.0,Geer,4250,0,WALLONIE,Waremme,HOUSE,425000.0,residential_sale,0.0,4.0,230.0,0,0,False,True,True,2220.0,3.0,True,GOOD,B,0.0,0.0
10678683,Haachtsesteenweg,29,0,0.0,Diegem,1831,0,FLANDERS,Halle-Vilvoorde,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.8977549,4.4352458
10676491,Drève du parc,45,0,5.0,Bruxelles,1000,ISOLATED,BRUSSELS,Brussels,APARTMENT,372000.0,residential_sale,2025.0,2.0,96.0,USA_INSTALLED,False,False,True,0,0.0,4.0,False,AS_NEW,A,50.8665959,4.3449
10684093,Rue de l'Abbatoir,3,0,0.0,Sambreville,5060,URBAN,WALLONIE,Namur,HOUSE,159000.0,residential_sale,0.0,3.0,160.0,0,0,False,0,0,140.0,3.0,0,TO_BE_DONE_UP,E,50.4303485,4.6148119
10679101,Quai Gloesener,5/A5,0,5.0,Liège,4020,URBAN,WALLONIE,Liège,PENTHOUSE,375000.0,residential_sale,1939.0,3.0,214.0,NOT_INSTALLED,False,False,0,0,0.0,2.0,False,TO_BE_DONE_UP,E,50.6202942,5.5816176
10684094,Rue de la Vallée,3,0,0.0,Ham-sur-sambre,5190,ISOLATED,WALLONIE,Namur,HOUSE,219000.0,residential_sale,2011.0,3.0,162.0,0,0,False,True,True,423.0,3.0,0,GOOD,D,50.4418472,4.6736595
10684037,0,0,0,0.0,Asse,1730,0,FLANDERS,Halle-Vilvoorde,HOUSE,545000.0,residential_sale,1993.0,4.0,247.0,INSTALLED,0,True,True,True,744.0,4.0,0,GOOD,E,0.0,0.0
10684043,Lode Sobrystraat,24,0,0.0,Vilvoorde,1800,0,FLANDERS,Halle-Vilvoorde,HOUSE,349000.0,residential_sale,1928.0,3.0,122.0,INSTALLED,False,False,True,0,389.0,2.0,0,GOOD,C,50.9324562,4.4335393
10684036,0,0,0,1.0,Wemmel,1780,0,FLANDERS,Halle-Vilvoorde,APARTMENT,383500.0,residential_sale,2023.0,3.0,95.0,INSTALLED,0,True,True,0,0.0,2.0,0,GOOD,0,0.0,0.0
10684035,Burg. Van Gansberghelaan,21,0,0.0,Merelbeke,9820,0,FLANDERS,Gent,VILLA,498000.0,residential_sale,1979.0,3.0,156.0,SEMI_EQUIPPED,0,True,True,0,1200.0,4.0,0,TO_BE_DONE_UP,D,50.9732414,3.7675787
10684032,Rue Ranson,84,0,0.0,Bruxelles,1130,ISOLATED,BRUSSELS,Brussels,HOUSE,249000.0,residential_sale,0.0,2.0,70.0,SEMI_EQUIPPED,False,False,True,0,55.0,3.0,False,AS_NEW,E,50.8859123,4.4070368
10684088,Rue d'Havré,45,3.1,0.0,Mons,7000,0,WALLONIE,Mons,APARTMENT,95000.0,residential_sale,0.0,2.0,55.0,SEMI_EQUIPPED,0,False,0,0,0.0,2.0,0,TO_BE_DONE_UP,G,50.4538027,3.9542263
10578153,Rue Tilmont,107,0,0.0,Jette,1090,0,BRUSSELS,Brussels,HOUSE,250000.0,residential_sale,0.0,3.0,100.0,INSTALLED,False,False,True,True,0.0,2.0,0,TO_RENOVATE,G,50.8745817,4.3317079
10684033,0,0,0,0.0,Bruxelles,1130,0,BRUSSELS,Brussels,MIXED_USE_BUILDING,530000.0,residential_sale,2011.0,4.0,250.0,HYPER_EQUIPPED,False,False,True,True,115.0,3.0,0,AS_NEW,C,0.0,0.0
10684030,Jozef de Vleminckstraat,26,0,0.0,Grimbergen,1853,RESIDENTIAL,FLANDERS,Halle-Vilvoorde,APARTMENT,359000.0,residential_sale,0.0,2.0,170.0,NOT_INSTALLED,0,False,0,True,0.0,0.0,False,TO_BE_DONE_UP,0,50.9128339,4.3479137
10684022,Rue des Andrieux,97,0,0.0,Dour Elouges,7370,0,WALLONIE,Mons,HOUSE,289000.0,residential_sale,0.0,3.0,0.0,USA_HYPER_EQUIPPED,0,False,True,0,0.0,2.0,0,AS_NEW,B,50.4022642,3.7567042
10684085,0,0,0,0.0,Oostrozebeke,8780,0,FLANDERS,Tielt,VILLA,659000.0,residential_sale,1999.0,3.0,285.0,HYPER_EQUIPPED,False,False,True,0,1076.0,4.0,False,AS_NEW,C,0.0,0.0
10684084,Rue Stephanie,8,0,0.0,Bruxelles,1020,RESIDENTIAL,BRUSSELS,Brussels,HOUSE,460000.0,residential_sale,1913.0,4.0,210.0,USA_INSTALLED,False,False,True,0,225.0,2.0,False,GOOD,D,50.8763476,4.356555
10684020,Kasteelstraat,13,0,0.0,Antwerp,2000,0,FLANDERS,Antwerp,HOUSE,695000.0,residential_sale,1903.0,5.0,0.0,0,0,False,True,0,0.0,2.0,0,0,D,51.2077308,4.3900316
10684029,0,0,0,0.0,Bastogne,6600,0,WALLONIE,Bastogne,APARTMENT,230000.0,residential_sale,0.0,2.0,105.0,0,False,False,0,0,0.0,0.0,0,AS_NEW,D,0.0,0.0
10684083,Rue des Ganons,30,0,0.0,Amay,4540,ISOLATED,WALLONIE,Huy,HOUSE,199000.0,residential_sale,0.0,4.0,195.0,INSTALLED,False,False,True,True,663.0,4.0,0,TO_BE_DONE_UP,D,50.5378338,5.2928905
10684074,Rue Antoine Degive,12,0,0.0,Grace-Hollogne,4460,ISOLATED,WALLONIE,Liège,HOUSE,159900.0,residential_sale,0.0,2.0,75.0,0,False,False,0,True,110.0,4.0,False,0,0,50.6330573,5.4750002
10684078,Rouwleegd,47,0,0.0,Beerse,2340,RESIDENTIAL,FLANDERS,Turnhout,HOUSE,1195000.0,residential_sale,1997.0,6.0,642.0,USA_HYPER_EQUIPPED,0,False,True,0,2837.0,4.0,True,GOOD,B,51.3181113,4.7875306
10684079,0,0,0,0.0,Mons,7011,0,WALLONIE,Mons,HOUSE,200000.0,residential_sale,0.0,3.0,125.0,USA_HYPER_EQUIPPED,False,False,0,0,645.0,3.0,0,AS_NEW,F,0.0,0.0
10684044,Helenalei,24,0,0.0,Antwerp,2018,URBAN,FLANDERS,Antwerp,FLAT_STUDIO,233000.0,residential_sale,1968.0,1.0,72.0,0,False,False,0,0,0.0,2.0,0,GOOD,B,51.2009905,4.421336
10684081,Spoorwegstraat,32,2,1.0,Turnhout,2300,URBAN,FLANDERS,Turnhout,APARTMENT,189000.0,residential_sale,1964.0,2.0,102.0,INSTALLED,0,False,True,0,0.0,2.0,0,GOOD,B,51.3181591,4.935832
10684071,Rue Ferdinand Nicolay,86-88,12,1.0,Seraing,4100,0,WALLONIE,Liège,APARTMENT,129000.0,residential_sale,2009.0,2.0,70.0,SEMI_EQUIPPED,False,False,True,0,0.0,2.0,0,GOOD,B,50.6044351,5.5401767
10641706,Molenlei,70,0,0.0,Antwerp,2170,RESIDENTIAL,FLANDERS,Antwerp,HOUSE,378000.0,residential_sale,0.0,3.0,143.0,HYPER_EQUIPPED,0,False,True,0,91.0,2.0,0,AS_NEW,A,51.2487475,4.4580768
10684087,Rue d'Havré,45,2.1,2.0,Mons,7000,URBAN,WALLONIE,Mons,APARTMENT,115000.0,residential_sale,0.0,2.0,71.0,SEMI_EQUIPPED,0,False,0,0,0.0,2.0,0,GOOD,C,50.4538027,3.9542263
10684072,Rue Ferdinand Nicolay,86-88,21,2.0,Seraing,4100,0,WALLONIE,Liège,APARTMENT,134000.0,residential_sale,2009.0,2.0,72.0,SEMI_EQUIPPED,False,False,True,0,0.0,2.0,0,GOOD,D,50.6044351,5.5401767
10684070,Rue des Prémontrés,"2,51",0,5.0,Liège,4000,URBAN,WALLONIE,Liège,APARTMENT,270000.0,residential_sale,0.0,2.0,80.0,0,0,False,0,0,0.0,2.0,0,GOOD,B,50.6374546,5.5746521
10684067,Oude Mechelsebaan,275,0,0.0,Aarschot,3200,0,FLANDERS,Leuven,HOUSE,255000.0,residential_sale,1952.0,3.0,109.0,0,False,False,True,0,989.0,4.0,0,TO_RENOVATE,F,51.0095782,4.8423731
10684064,Rue Paul Pastur,135,4/2,4.0,Courcelles,6180,ISOLATED,WALLONIE,Charleroi,APARTMENT,135000.0,residential_sale,0.0,1.0,69.0,INSTALLED,False,False,0,0,0.0,4.0,False,GOOD,B,50.4602682,4.39128
10684068,Heistse Hoekstraat,9,0,0.0,Heist-op-den-Berg,2220,CONCRETE,FLANDERS,Mechelen,HOUSE,365000.0,residential_sale,1957.0,3.0,224.0,0,False,False,True,True,1672.0,4.0,0,TO_RENOVATE,F,51.0575712,4.7055906
10684063,Rue Paul Pastur,135,1/3,1.0,Courcelles,6180,ISOLATED,WALLONIE,Charleroi,APARTMENT,185000.0,residential_sale,0.0,2.0,102.0,INSTALLED,False,False,0,0,0.0,4.0,False,GOOD,C,50.4602682,4.39128
10684062,Rue Paul Pastur,135,1/1,1.0,Courcelles,6180,ISOLATED,WALLONIE,Charleroi,APARTMENT,115000.0,residential_sale,0.0,1.0,63.0,INSTALLED,False,False,0,0,0.0,4.0,False,GOOD,C,50.4602682,4.39128
10346876,Dokter Roosensplein,1,0,2.0,Brasschaat,2930,URBAN,FLANDERS,Antwerp,APARTMENT,299000.0,residential_sale,0.0,2.0,94.0,0,False,False,True,0,0.0,0.0,0,AS_NEW,B,51.2880598,4.4870337
10684040,0,0,0,2.0,Wemmel,1780,0,FLANDERS,Halle-Vilvoorde,APARTMENT,346125.0,residential_sale,2023.0,3.0,87.0,INSTALLED,0,True,True,0,0.0,2.0,0,GOOD,0,0.0,0.0
10684061,Rue Paul Pastur,135,D/0/2,0.0,Courcelles,6180,ISOLATED,WALLONIE,Charleroi,DUPLEX,145000.0,residential_sale,0.0,2.0,82.0,INSTALLED,False,False,0,0,0.0,4.0,False,GOOD,C,50.4602682,4.39128
10684031,Jozef de Vleminckstraat,26,0,0.0,Grimbergen,1853,RESIDENTIAL,FLANDERS,Halle-Vilvoorde,GROUND_FLOOR,359000.0,residential_sale,0.0,4.0,170.0,NOT_INSTALLED,False,False,True,True,0.0,0.0,False,TO_BE_DONE_UP,0,50.9128339,4.3479137
10679090,Tweestegelstraat,7,0,0.0,Oudenaarde,9700,RESIDENTIAL,FLANDERS,Oudenaarde,HOUSE,439000.0,residential_sale,1999.0,2.0,161.0,HYPER_EQUIPPED,False,False,True,True,680.0,4.0,False,AS_NEW,C,50.8618252,3.6381653
10679036,Oude Begijntjesweg,12-28,0,0.0,Deinze,9800,0,FLANDERS,Gent,HOUSE_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.9833186,3.5821578
10679223,Leuvensesteenweg,156,0,0.0,Tielt-Winge,3390,0,FLANDERS,Leuven,HOUSE_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.913394,4.8957745
10678835,Snakkaertstraat,16,0,0.0,Dilbeek,1700,COUNTRY,FLANDERS,Halle-Vilvoorde,HOUSE,529000.0,residential_sale,1929.0,4.0,315.0,INSTALLED,0,False,True,0,8002.0,3.0,False,TO_RENOVATE,F,50.8515782,4.247597
10681410,Théodore De Cuyper,167,13,1.0,Woluwe-Saint-Lambert,1200,URBAN,BRUSSELS,Brussels,APARTMENT,595000.0,residential_sale,2008.0,3.0,120.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,0.0,False,AS_NEW,C,50.8517897,4.4362248
10674483,Avenue Blücher,13,0,2.0,Braine-l'Alleud,1420,ISOLATED,WALLONIE,Nivelles,APARTMENT,369000.0,residential_sale,2023.0,2.0,92.0,HYPER_EQUIPPED,False,False,True,0,0.0,4.0,False,AS_NEW,A,50.6832107,4.3987464
10601428,Van Overbekelaan,200, 34,10.0,Ganshoren,1083,URBAN,BRUSSELS,Brussels,APARTMENT,219000.0,residential_sale,1979.0,2.0,98.0,SEMI_EQUIPPED,0,True,True,0,0.0,2.0,0,GOOD,D,50.8754815,4.3088171
10677844,Land van Waaslaan,40,0,2.0,Gent,9000,0,FLANDERS,Gent,APARTMENT,185000.0,residential_sale,1963.0,2.0,101.0,SEMI_EQUIPPED,0,True,True,0,0.0,2.0,0,TO_RESTORE,F,51.0577415,3.7442982
10684016,0,0,0,0.0,Rhode-Saint-Genese,1640,0,FLANDERS,Halle-Vilvoorde,VILLA,1475000.0,residential_sale,1973.0,5.0,376.0,HYPER_EQUIPPED,False,False,True,0,1625.0,4.0,True,GOOD,E,0.0,0.0
10684012,Gemeentehuisstraat,13,0,0.0,Meerbeke,9402,0,FLANDERS,Aalst,HOUSE,279000.0,residential_sale,0.0,3.0,170.0,0,0,False,True,0,170.0,3.0,0,TO_RENOVATE,F,50.8254444,4.0406708
10684011,Aalstersesteenweg,505,0,0.0,Ninove,9400,0,FLANDERS,Aalst,HOUSE,269000.0,residential_sale,1958.0,4.0,192.0,INSTALLED,0,False,0,0,551.0,3.0,0,TO_RENOVATE,F,50.8656894,4.0493161
10676921,JACQUES BRELLAAN,40, G2,2.0,SINT-LAMBRECHTS-WOLUWE,1200,0,BRUSSELS,Brussels,FLAT_STUDIO,199000.0,residential_sale,2001.0,0.0,31.0,INSTALLED,True,True,True,0,0.0,4.0,0,GOOD,E,50.85038,4.433975
10679324,Rue du Chene,268,0,0.0,Seraing,4100,RESIDENTIAL,WALLONIE,Liège,HOUSE,159000.0,residential_sale,1920.0,3.0,87.0,INSTALLED,False,False,True,True,145.0,2.0,False,JUST_RENOVATED,F,50.6007164,5.51515
10675704,Rue du Doyenne,56-58,0,0.0,Uccle,1180,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,B,50.8062376,4.3384171
10679053,Groot-Brittanniëlaan,68,0,0.0,Gent,9000,URBAN,FLANDERS,Gent,HOUSE,785000.0,residential_sale,1963.0,4.0,266.0,SEMI_EQUIPPED,False,False,True,True,262.0,2.0,False,TO_RENOVATE,D,51.0441299,3.7119805
10677619,Rue Emile Verhaeren,10,0,0.0,Liege,4031,ISOLATED,WALLONIE,Liège,HOUSE,179000.0,residential_sale,1918.0,3.0,137.0,INSTALLED,False,False,True,True,145.0,2.0,False,GOOD,E,50.6145454,5.5881509
10677873,Rue Des Carburants - Brandstoffenstraat,53,0,0.0,Forest,1190,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.8139867,4.3203995
10677124,Firmin Lecharlierlaan,143,0,0.0,Jette,1090,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,A,50.869199,4.3337368
10673608,Sente Clarenhof,"8, 301",0,3.0,Gent,9000,RESIDENTIAL,FLANDERS,Gent,APARTMENT,299000.0,residential_sale,2015.0,1.0,76.0,HYPER_EQUIPPED,0,True,True,0,0.0,2.0,0,GOOD,A,51.0279302,3.7484312
10677802,Boterlaarbaan,45 - 1V,0,1.0,Deurne,2100,0,FLANDERS,Antwerp,APARTMENT,245000.0,residential_sale,1966.0,2.0,106.0,INSTALLED,0,True,True,0,0.0,3.0,0,JUST_RENOVATED,B,51.2099777,4.4621946
10676318,Parkdreef,45,0,0.0,Bruxelles,1000,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,A,50.8665959,4.3449
10684013,Gemeentehuisstraat,13,0,0.0,Ninove,9400,0,FLANDERS,Aalst,HOUSE,279000.0,residential_sale,0.0,3.0,170.0,0,0,False,True,0,170.0,3.0,0,TO_RENOVATE,F,50.8254444,4.0406708
10673609,Sente Clarenhof,"8, 301",0,3.0,GENTBRUGGE,9050,0,FLANDERS,Gent,APARTMENT,299000.0,residential_sale,2015.0,1.0,76.0,HYPER_EQUIPPED,0,True,True,0,0.0,2.0,0,GOOD,A,51.0279302,3.7484312
10631448,Gustaaf Callierlaan,83,0,3.0,Gent,9000,0,FLANDERS,Gent,APARTMENT,405000.0,residential_sale,1964.0,3.0,110.0,INSTALLED,0,True,0,0,0.0,2.0,0,JUST_RENOVATED,B,51.0414388,3.7342629
10677829,0,0,0,0.0,Harelbeke,8530,0,FLANDERS,Kortrijk,HOUSE_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,0.0,0.0
10676092,Rue de la Petite Ile,20,0,0.0,Anderlecht,1070,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,A,50.831669,4.3153713
10673432,Avenue du Port,86C,0,0.0,Bruxelles,1000,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,A,50.8648307,4.3491892
10676267,Parkdreef,45,0,0.0,Bruxelles,1000,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,A,50.8665959,4.3449
10677869,Drève Du Parc - Parkdreef,45,0,0.0,Brussels City,1000,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.8665959,4.3449
10676167,Drève du Parc,0,0,0.0,Bruxelles,1000,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,A,50.8654677,4.3437172
10678088,Quai des usines,156,0,0.0,Brussels City,1000,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.8791885,4.3709276
10677867,Drève Du Parc - Parkdreef,41,0,0.0,Brussels City,1000,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.866103,4.344705
10677855,Broekstraat,142,0,0.0,Oudenaarde,9700,0,FLANDERS,Oudenaarde,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.8533991,3.6064785
10678401,Rijvisschestraat,126,0,0.0,Zwijnaarde,9052,0,FLANDERS,Gent,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,51.018274,3.6916195
10677872,Drève Du Parc - Parkdreef,41,0,0.0,Brussels City,1000,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.866103,4.344705
10677868,Rue De Stalle - Stallestraat,290,0,0.0,Uccle,1180,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.7952533,4.3197984
10684060,Rue Paul Pastur,135,0/3,0.0,Courcelles,6180,ISOLATED,WALLONIE,Charleroi,DUPLEX,145000.0,residential_sale,0.0,2.0,88.0,INSTALLED,False,False,0,0,0.0,4.0,False,GOOD,C,50.4602682,4.39128
10684059,0,0,0,3.0,La Louviere,7100,0,WALLONIE,Soignies,APARTMENT,249999.0,residential_sale,2021.0,2.0,89.0,INSTALLED,False,False,True,0,0.0,2.0,False,AS_NEW,A,0.0,0.0
10677649,Avenue de l'Aulne,31,0,2.0,Uccle,1180,URBAN,BRUSSELS,Brussels,APARTMENT,315000.0,residential_sale,1964.0,2.0,77.0,INSTALLED,False,False,True,0,0.0,2.0,False,AS_NEW,C,50.8052273,4.3305495
10676236,Drève du Parc,0,0,0.0,Bruxelles,1000,0,BRUSSELS,Brussels,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,A,50.8654677,4.3437172
